,equity,benchmark,exposure
2022-09-09,1098365.0996314161,1274920.5659764232,0.0
2022-09-12,1098365.0996314161,1283987.4708639954,0.0
2022-09-13,1098365.0996314161,1291607.727894328,0.0
2022-09-14,1098365.0996314161,1288380.7823151564,0.0
2022-09-15,1098365.0996314161,1284230.564372167,0.0
2022-09-16,1098365.0996314161,1256502.449489073,0.0
2022-09-19,1098365.0996314161,1260590.6866369324,0.0
2022-09-20,1098365.0996314161,1275163.659484595,0.0
2022-09-21,1098365.0996314161,1266170.9705621004,0.0
2022-09-22,1098365.0996314161,1264031.9891738063,0.0
2022-09-23,1098365.0996314161,1241146.4257647563,0.0
2022-09-26,1098365.0996314161,1213784.963507398,0.0
2022-09-27,1098365.0996314161,1213916.8135624926,0.0
2022-09-28,1098365.0996314161,1205121.89972264,0.0
2022-09-29,1098365.0996314161,1203630.0139344095,0.0
2022-09-30,1098365.0996314161,1222328.4124070096,0.0
2022-10-03,1098365.0996314161,1206597.3646248877,0.0
2022-10-04,1098365.0996314161,1233575.5118869103,0.0
2022-10-06,1098365.0996314161,1240767.2159909164,0.0
2022-10-07,1098365.0996314161,1239419.5764168063,0.0
2022-10-10,1098365.0996314161,1232409.2265094595,0.0
2022-10-11,1098365.0996314161,1213471.7592556444,0.0
2022-10-12,1098365.0996314161,1222377.9165485743,0.0
2022-10-13,1098365.0996314161,1214164.092786699,0.0
2022-10-14,1098365.0996314161,1221153.8360920288,0.0
2022-10-17,1098365.0996314161,1228658.8249423276,0.0
2022-10-18,1098365.0996314161,1241055.7084191572,0.0
2022-10-19,1098365.0996314161,1242048.9305374788,0.0
2022-10-20,1098365.0996314161,1245634.4792884733,0.0
2022-10-21,1098365.0996314161,1243079.2606383392,0.0
2022-10-24,1098365.0996314161,1252776.7597454537,0.0
2022-10-25,1098365.0996314161,1249426.0940596398,0.0
2022-10-27,1098365.0996314161,1256527.1613125857,0.0
2022-10-28,1098365.0996314161,1256308.6991333875,0.0
2022-10-31,1098365.0996314161,1271343.22766842,0.0
2022-11-01,1098365.0996314161,1280690.4145412417,0.0
2022-11-02,1098365.0996314161,1277405.6738829752,0.0
2022-11-03,1098365.0996314161,1276346.5267371063,0.0
2022-11-04,1098365.0996314161,1280150.4571727596,0.0
2022-11-07,1098365.0996314161,1287099.0677685938,0.0
2022-11-09,1098365.0996314161,1283150.810624281,0.0
2022-11-10,1098365.0996314161,1272662.0501975215,0.0
2022-11-11,1098365.0996314161,1289897.3799268997,0.0
2022-11-14,1098365.0996314161,1289988.0972724988,0.0
2022-11-15,1098365.0996314161,1293590.1474040148,0.0
2022-11-16,1098365.0996314161,1291067.8510203848,0.0
2022-11-17,1098365.0996314161,1285623.602866346,0.0
2022-11-18,1098365.0996314161,1281798.9853341363,0.0
2022-11-21,1098365.0996314161,1273799.5185299634,0.0
2022-11-22,1098365.0996314161,1278365.9737347928,0.0
2022-11-23,1098365.0996314161,1280752.2343472934,0.0
2022-11-24,1098365.0996314161,1292510.3131615894,0.0
2022-11-25,1098365.0996314161,1296339.035915295,0.0
2022-11-28,1098365.0996314161,1301053.8425557401,0.0
2022-11-29,1098365.0996314161,1303361.7819816675,0.0
2022-11-30,1098365.0996314161,1314382.208839379,0.0
2022-12-01,1098365.0996314161,1319146.4391268499,0.0
2022-12-02,1098365.0996314161,1315812.2748215576,0.0
2022-12-05,1098365.0996314161,1316117.2686303202,0.0
2022-12-06,1098365.0996314161,1312461.6091357437,0.0
2022-12-07,1098365.0996314161,1307445.9944025706,0.0
2022-12-08,1098365.0996314161,1311493.098840935,0.0
2022-12-09,1098365.0996314161,1303386.4938051803,0.0
2022-12-12,1098365.0996314161,1304643.4965282301,0.0
2022-12-13,1098365.0996314161,1310949.1167454962,0.0
2022-12-14,1098365.0996314161,1315836.9866450704,0.0
2022-12-15,1098365.0996314161,1301000.2331926797,0.0
2022-12-16,1098365.0996314161,1288846.443224022,0.0
2022-12-19,1098365.0996314161,1298642.8701197268,0.0
2022-12-20,1098365.0996314161,1296252.5042857304,0.0
2022-12-21,1098365.0996314161,1279878.4661250403,0.0
2022-12-22,1098365.0996314161,1271961.4257289362,0.0
2022-12-23,1098365.0996314161,1240186.1259129387,0.0
2022-12-27,1098365.0996314161,1270877.4862650156,0.0
2022-12-28,1098365.0996314161,1272068.563960518,0.0
2022-12-29,1098365.0996314161,1276387.7399411406,0.0
2022-12-30,1098365.0996314161,1273391.491711115,0.0
2023-01-02,1098365.0996314161,1279558.741815617,0.0
2023-01-03,1098365.0996314161,1282373.5553544443,0.0
2023-01-04,1098365.0996314161,1268789.6994036078,0.0
2023-01-05,1098365.0996314161,1268229.2159276477,0.0
2023-01-06,1098365.0996314161,1258816.1040272785,0.0
2023-01-09,1098365.0996314161,1273496.2151065227,0.0
2023-01-10,1098365.0996314161,1263205.310256944,0.0
2023-01-11,1098365.0996314161,1261235.2869062833,0.0
2023-01-12,1098365.0996314161,1259442.512530786,0.0
2023-01-13,1098365.0996314161,1264923.8686673637,0.0
2023-01-16,1098365.0996314161,1261573.283476089,0.0
2023-01-17,1098365.0996314161,1269049.3747868403,0.0
2023-01-18,1098365.0996314161,1274835.6442376412,0.0
2023-01-19,1098365.0996314161,1270990.5005979536,0.0
2023-01-20,1098365.0996314161,1265072.300597519,0.0
2023-01-23,1098365.0996314161,1269630.4648648177,0.0
2023-01-24,1098365.0996314161,1268422.8857887937,0.0
2023-01-25,1098365.0996314161,1250569.3579988992,0.0
2023-01-27,1098365.0996314161,1226072.2134219331,0.0
2023-01-30,1098365.0996314161,1224378.3668350263,0.0
2023-01-31,1098365.0996314161,1231079.617712115,0.0
2023-02-01,1098365.0996314161,1223838.4899610833,0.0
2023-02-02,1098365.0996314161,1223158.4720945153,0.0
2023-02-03,1098365.0996314161,1233292.7345709475,0.0
2023-02-06,1098365.0996314161,1230968.3742590377,0.0
2023-02-07,1098365.0996314161,1228334.8344223304,0.0
2023-02-08,1098365.0996314161,1238728.772281995,0.0
2023-02-09,1098365.0996314161,1238877.1237176112,0.0
